Category ,department,Year,MHT_CET_Percentile,Collage_name
ST,Civil Engineering,2022,79.1,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
ST ,Civil Engineering,2022,79.1,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 2 (NT-C) ,Mechanical Engineering,2022,85.76,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 1 (NT-B) ,Mechanical Engineering,2022,90.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 2 (NT-C),Mechanical Engineering,2022,85.76,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 2 (NT-C) ,Mechanical Engineering,2022,85.76,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 3 (NT-D),Mechanical Engineering,2022,82.87,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
SC,Mechanical Engineering,2022,75.9,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
NT 1 (NT-B) ,Mechanical Engineering,2022,90.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OPEN,Mechanical Engineering,2022,99.99,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
OBC ,Mechanical Engineering,2022,95.95,Dr D Y Patil Unitech Society's Dr D Y Patil Institute of Technology Pimpri Pune
