Category,department,Year,MHT_CET_Percentile,Collage_name
EWS,Computer Engineering,2022,73.57,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
TFWS,Computer Engineering,2022,81.63,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
OPEN,Electronics and TeleCommunication Engineering,2022,45.91,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
OBC,Electronics and TeleCommunication Engineering,2022,29.93,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
NT,Electronics and TeleCommunication Engineering,2022,44.64,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
EWS,Electronics and TeleCommunication Engineering,2022,60.5,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
OPEN,Mechanical Engineering,2022,12.79,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
EWS,Mechanical Engineering,2022,29.23,Shahajirao Patil Vikas Pratishthan S.B.Patil College of Engineering Vangali Tal. Indapur
OPEN,Civil Engineering,2022,2.58,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OPEN,Computer Engineering,2022,74.51,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OBC,Computer Engineering,2022,69.6,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
SC,Computer Engineering,2022,49.05,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
NT,Computer Engineering,2022,74.11,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
VJNT,Computer Engineering,2022,48.14,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
EWS,Computer Engineering,2022,77.84,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
TFWS,Computer Engineering,2022,82.42,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,48.93,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OBC,Electronics and TeleCommunication Engineering,2022,42.02,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
NT,Electronics and TeleCommunication Engineering,2022,45.27,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
EWS,Electronics and TeleCommunication Engineering,2022,57.69,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
TFWS,Electronics and TeleCommunication Engineering,2022,68.29,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OPEN,Mechanical Engineering,2022,43.3,K.J.'s Educational Institute's K.J.College of Engineering & Management Research Pisoli - (Survey No. 25/27 Yevalewadi Pisoli Near Bopdev Ghat Near Hotel Garwa Tal. Haveli.Pune.
OPEN,Civil Engineering,2022,13.77,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
OPEN,Computer Engineering,2022,78.05,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
TFWS,Computer Engineering,2022,84.97,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
OPEN,Electronics and TeleCommunication Engineering,2022,60.73,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
TFWS,Electronics and TeleCommunication Engineering,2022,65.59,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
OPEN,Mechanical Engineering,2022,32.49,Alard Charitable Trust's Alard College of Engineering and Management Pune. -(Survey No. 50 Marunje Near Rajiv Gandhi IT Park Hinjwadi Pune)
OPEN,Computer Engineering,2022,78.35,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
OBC,Computer Engineering,2022,71.76,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
SC,Computer Engineering,2022,59.41,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
ST,Computer Engineering,2022,19.25,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
NT,Computer Engineering,2022,74.2,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
EWS,Computer Engineering,2022,82.87,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
TFWS,Computer Engineering,2022,88.78,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,53.88,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
OBC,Electronics and TeleCommunication Engineering,2022,35.39,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
SC,Electronics and TeleCommunication Engineering,2022,8.2,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
NT,Electronics and TeleCommunication Engineering,2022,28.16,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
EWS,Electronics and TeleCommunication Engineering,2022,59.52,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
TFWS,Electronics and TeleCommunication Engineering,2022,69.6,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
OPEN,Mechanical Engineering,2022,3.6,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
EWS,Mechanical Engineering,2022,2.5,Nutan College of Engineering and Research Talegaon Dabhade Tal. Maval Pune.
OPEN,Computer Engineering,2022,85.85,I.S.B.& M. School of Technology Nande Village.
TFWS,Computer Engineering,2022,90.33,I.S.B.& M. School of Technology Nande Village.
OPEN,Electronics and TeleCommunication Engineering,2022,66.21,I.S.B.& M. School of Technology Nande Village.
TFWS,Electronics and TeleCommunication Engineering,2022,81.83,I.S.B.& M. School of Technology Nande Village.
OPEN,Mechanical Engineering,2022,2.57,I.S.B.& M. School of Technology Nande Village.
OPEN,Civil Engineering,2022,34.12,Universal College of Engineering & Research Sasewadi
OPEN,Computer Engineering,2022,79.47,Universal College of Engineering & Research Sasewadi
OBC,Computer Engineering,2022,75.78,Universal College of Engineering & Research Sasewadi
SC,Computer Engineering,2022,53.73,Universal College of Engineering & Research Sasewadi
EWS,Computer Engineering,2022,78.28,Universal College of Engineering & Research Sasewadi
EWS,Mechanical Engineering,2022,7.07,Universal College of Engineering & Research Sasewadi
OPEN,Civil Engineering,2022,25.03,Navsahyadri Education Society's Group of Institutions.
EWS,Civil Engineering,2022,4.02,Navsahyadri Education Society's Group of Institutions.
OPEN,Computer Engineering,2022,67.71,Navsahyadri Education Society's Group of Institutions.
OBC,Computer Engineering,2022,57.21,Navsahyadri Education Society's Group of Institutions.
SC,Computer Engineering,2022,46.94,Navsahyadri Education Society's Group of Institutions.
NT,Computer Engineering,2022,66.44,Navsahyadri Education Society's Group of Institutions.
VJNT,Computer Engineering,2022,20.17,Navsahyadri Education Society's Group of Institutions.
EWS,Computer Engineering,2022,75.78,Navsahyadri Education Society's Group of Institutions.
TFWS,Computer Engineering,2022,78.57,Navsahyadri Education Society's Group of Institutions.
OPEN,Electronics and TeleCommunication Engineering,2022,49.05,Navsahyadri Education Society's Group of Institutions.
OBC,Electronics and TeleCommunication Engineering,2022,28.16,Navsahyadri Education Society's Group of Institutions.
SC,Electronics and TeleCommunication Engineering,2022,14.23,Navsahyadri Education Society's Group of Institutions.
NT,Electronics and TeleCommunication Engineering,2022,46.44,Navsahyadri Education Society's Group of Institutions.
EWS,Electronics and TeleCommunication Engineering,2022,55.21,Navsahyadri Education Society's Group of Institutions.
TFWS,Electronics and TeleCommunication Engineering,2022,62.37,Navsahyadri Education Society's Group of Institutions.
OPEN,Mechanical Engineering,2022,8.6,Navsahyadri Education Society's Group of Institutions.
EWS,Mechanical Engineering,2022,8.25,Navsahyadri Education Society's Group of Institutions.
OPEN,Civil Engineering,2022,15.54,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
EWS,Civil Engineering,2022,9.24,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OPEN,Computer Engineering,2022,83.24,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OBC,Computer Engineering,2022,80.45,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
SC,Computer Engineering,2022,61.9,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
NT,Computer Engineering,2022,79.28,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
VJNT,Computer Engineering,2022,49.05,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
EWS,Computer Engineering,2022,82.87,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
TFWS,Computer Engineering,2022,87.08,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OPEN,Information Technology,2022,79.28,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OBC,Information Technology,2022,75.6,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
SC,Information Technology,2022,54.12,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
NT,Information Technology,2022,75.78,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
VJNT,Information Technology,2022,22.25,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
EWS,Information Technology,2022,80.27,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
TFWS,Information Technology,2022,84.19,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,53.73,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OBC,Electronics and TeleCommunication Engineering,2022,43.3,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
SC,Electronics and TeleCommunication Engineering,2022,2.13,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
NT,Electronics and TeleCommunication Engineering,2022,53.73,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
EWS,Electronics and TeleCommunication Engineering,2022,60.08,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
TFWS,Electronics and TeleCommunication Engineering,2022,69.03,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OPEN,Mechanical Engineering,2022,31.5,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
EWS,Mechanical Engineering,2022,9.51,KJEI's Trinity Academy of Engineering Yewalewadi Pune.
OPEN,Civil Engineering,2022,3.6,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OPEN,Computer Engineering,2022,85.68,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OBC,Computer Engineering,2022,84.88,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
SC,Computer Engineering,2022,74.51,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
NT,Computer Engineering,2022,82.52,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
VJNT,Computer Engineering,2022,78.48,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
EWS,Computer Engineering,2022,87.79,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
TFWS,Computer Engineering,2022,89.09,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OPEN,Electronics and TeleCommunication Engineering,2022,66.02,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OBC,Electronics and TeleCommunication Engineering,2022,60.62,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
SC,Electronics and TeleCommunication Engineering,2022,18.84,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
NT,Electronics and TeleCommunication Engineering,2022,56.76,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
EWS,Electronics and TeleCommunication Engineering,2022,71.23,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
TFWS,Electronics and TeleCommunication Engineering,2022,79.07,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OPEN,Mechanical Engineering,2022,10.77,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
EWS,Mechanical Engineering,2022,10.64,TSSM's Bhivarabai Sawant College of Engineering and Research Narhe. - (S.No. 12/1/2 and 12/2/2 Narhe Tal : Haveli Pune - 411048)
OPEN,Civil Engineering,2022,23.12,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
EWS,Civil Engineering,2022,19.84,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OPEN,Computer Engineering,2022,87.43,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OBC,Computer Engineering,2022,85.29,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
SC,Computer Engineering,2022,76.77,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
ST,Computer Engineering,2022,35.69,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
NT,Computer Engineering,2022,87.02,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
VJNT,Computer Engineering,2022,72.77,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
EWS,Computer Engineering,2022,87.08,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
TFWS,Computer Engineering,2022,91.89,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,69.6,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OBC,Electronics and TeleCommunication Engineering,2022,62.08,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
SC,Electronics and TeleCommunication Engineering,2022,26.31,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
NT,Electronics and TeleCommunication Engineering,2022,67.71,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
EWS,Electronics and TeleCommunication Engineering,2022,71.44,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
TFWS,Electronics and TeleCommunication Engineering,2022,77.6,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OPEN,Mechanical Engineering,2022,4.33,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
EWS,Mechanical Engineering,2022,3.59,Ajeenkya  DY Patil School OF Engineering Lohegaon Pune.
OPEN,Computer Engineering,2022,94.71,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OBC,Computer Engineering,2022,93.91,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
SC,Computer Engineering,2022,87.57,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
ST,Computer Engineering,2022,63.71,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
NT,Computer Engineering,2022,94.24,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
VJNT,Computer Engineering,2022,94.08,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
EWS,Computer Engineering,2022,94.73,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
TFWS,Computer Engineering,2022,96.8,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OPEN,Information Technology,2022,93.35,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OBC,Information Technology,2022,92.86,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
SC,Information Technology,2022,82.87,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
ST,Information Technology,2022,55.25,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
NT,Information Technology,2022,92.51,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
VJNT,Information Technology,2022,79.47,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
EWS,Information Technology,2022,92.22,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
TFWS,Information Technology,2022,95.6,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OPEN,Electronics and TeleCommunication Engineering,2022,89.91,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OBC,Electronics and TeleCommunication Engineering,2022,87.65,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
SC,Electronics and TeleCommunication Engineering,2022,69.7,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
NT,Electronics and TeleCommunication Engineering,2022,86.34,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
VJNT,Electronics and TeleCommunication Engineering,2022,79.16,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
EWS,Electronics and TeleCommunication Engineering,2022,91.04,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
TFWS,Electronics and TeleCommunication Engineering,2022,93.16,International Institute of Information Technology (I²IT) Pune. -(P-14 Rajiv Gandhi Infotech Park Hinjawadi Pune  411057)
OPEN,Civil Engineering,2022,14.6,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
EWS,Civil Engineering,2022,9,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OPEN,Computer Engineering,2022,89.27,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OBC,Computer Engineering,2022,88.3,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
SC,Computer Engineering,2022,75.78,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
ST,Computer Engineering,2022,36.16,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
NT,Computer Engineering,2022,85.16,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
VJNT,Computer Engineering,2022,71.64,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
EWS,Computer Engineering,2022,90.33,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
TFWS,Computer Engineering,2022,94.51,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OPEN,Electronics and TeleCommunication Engineering,2022,72.77,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OBC,Electronics and TeleCommunication Engineering,2022,64.06,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
SC,Electronics and TeleCommunication Engineering,2022,10.45,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
NT,Electronics and TeleCommunication Engineering,2022,64.88,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
VJNT,Electronics and TeleCommunication Engineering,2022,69.6,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
EWS,Electronics and TeleCommunication Engineering,2022,77.84,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
TFWS,Electronics and TeleCommunication Engineering,2022,82.87,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OPEN,Mechanical Engineering,2022,6.97,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
EWS,Mechanical Engineering,2022,2.5,JSPM Narhe Technical Campus Pune. - (Sr. No. 12/2/2 & 14/9  Near Sanas Crane Narhe Pune  411041)
OPEN,Civil Engineering,2022,15.54,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OPEN,Computer Engineering,2022,71.19,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OBC,Computer Engineering,2022,66.81,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
SC,Computer Engineering,2022,52.23,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
NT,Computer Engineering,2022,68.7,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
VJNT,Computer Engineering,2022,26.9,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
EWS,Computer Engineering,2022,75.56,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,43.31,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OBC,Electronics and TeleCommunication Engineering,2022,39.31,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
NT,Electronics and TeleCommunication Engineering,2022,12.2,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
EWS,Electronics and TeleCommunication Engineering,2022,63.05,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OPEN,Mechanical Engineering,2022,14.23,Sahyadri Valley College of Engineering & Technology Rajuri Pune.
OPEN,Civil Engineering,2022,42.79,Shree Ramchandra College of Engineering LonikandPune.
EWS,Civil Engineering,2022,64.73,Shree Ramchandra College of Engineering LonikandPune.
OPEN,Computer Engineering,2022,72.57,Shree Ramchandra College of Engineering LonikandPune.
OBC,Computer Engineering,2022,68.37,Shree Ramchandra College of Engineering LonikandPune.
SC,Computer Engineering,2022,44.64,Shree Ramchandra College of Engineering LonikandPune.
NT,Computer Engineering,2022,71.64,Shree Ramchandra College of Engineering LonikandPune.
VJNT,Computer Engineering,2022,51.67,Shree Ramchandra College of Engineering LonikandPune.
EWS,Computer Engineering,2022,76.27,Shree Ramchandra College of Engineering LonikandPune.
TFWS,Computer Engineering,2022,86.17,Shree Ramchandra College of Engineering LonikandPune.
OPEN,Mechanical Engineering,2022,4.74,Shree Ramchandra College of Engineering LonikandPune.
EWS,Mechanical Engineering,2022,23.48,Shree Ramchandra College of Engineering LonikandPune.
OPEN,Computer Engineering,2022,63.08,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
OBC,Computer Engineering,2022,56.8,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
SC,Computer Engineering,2022,38.56,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
NT,Computer Engineering,2022,57.21,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
VJNT,Computer Engineering,2022,56.8,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
EWS,Computer Engineering,2022,70.92,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
TFWS,Computer Engineering,2022,80.37,Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering Kamshet Pune.
OPEN,Civil Engineering,2022,5.55,P.K. Technical Campus Pune.
EWS,Civil Engineering,2022,54.12,P.K. Technical Campus Pune.
OPEN,Computer Engineering,2022,72.64,P.K. Technical Campus Pune.
OBC,Computer Engineering,2022,68.57,P.K. Technical Campus Pune.
SC,Computer Engineering,2022,43.01,P.K. Technical Campus Pune.
NT,Computer Engineering,2022,69.7,P.K. Technical Campus Pune.
VJNT,Computer Engineering,2022,39.59,P.K. Technical Campus Pune.
EWS,Computer Engineering,2022,74.48,P.K. Technical Campus Pune.
TFWS,Computer Engineering,2022,81.41,P.K. Technical Campus Pune.
OPEN,Mechanical Engineering,2022,25.03,P.K. Technical Campus Pune.
OPEN,Civil Engineering,2022,41.48,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
EWS,Civil Engineering,2022,55.25,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OPEN,Computer Engineering,2022,84.68,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
